age,gender,zip_code,daily_kcal,protein_g,carbs_g,fat_g,fruit_portions
54.0,male,1026.0,2483,139,307,73,2
44.0,female,4818.0,2071,30,182,122,3
62.0,male,6532.0,2021,30,425,27,6
70.0,male,6514.0,2034,199,228,20,5
53.0,male,8921.0,2773,98,471,67,0
37.0,other,3515.0,2083,182,297,20,7
73.0,male,1036.0,2024,147,307,31,4
23.0,male,1826.0,2173,220,207,36,6
73.0,male,5644.0,2381,112,424,20,6
19.0,female,9711.0,2016,152,225,63,3
47.0,male,3026.0,1876,117,361,20,5
43.0,female,5024.0,2097,73,326,78,1
39.0,male,3024.0,2653,220,396,34,4
32.0,male,5612.0,2585,220,268,62,7
28.0,female,1027.0,2026,52,413,29,4
58.0,female,5626.0,2020,136,299,20,4
37.0,male,5021.0,2338,220,253,43,7
70.0,male,4816.0,2410,163,317,66,3
27.0,male,5613.0,2147,31,297,62,1
28.0,female,6214.0,2266,35,418,53,1
82.0,male,5621.0,2123,52,465,20,3
78.0,female,4816.0,1998,157,80,86,3
49.0,male,5622.0,2354,89,392,42,5
26.0,female,9713.0,1937,126,294,33,3
26.0,female,5646.0,2147,62,363,76,3
89.0,male,3521.0,1932,56,215,107,6
87.0,female,9721.0,1907,30,352,58,4
52.0,male,1813.0,2264,30,476,20,2
81.0,female,5631.0,2102,89,361,34,5
55.0,female,8930.0,2321,220,253,20,5
39.0,male,5614.0,2771,55,568,29,3
28.0,female,1026.0,2352,115,310,41,1
79.0,male,3506.0,2218,69,168,134,4
50.0,female,3515.0,2349,30,230,173,2
22.0,female,9737.0,2297,124,152,142,2
84.0,other,1033.0,1660,80,255,44,2
40.0,female,5044.0,2232,220,310,34,3
73.0,female,6220.0,1696,37,336,20,4
25.0,female,1029.0,2112,142,261,63,1
43.0,male,9732.0,1968,216,116,41,2
51.0,female,3022.0,2184,30,347,51,0
84.0,male,5647.0,2159,120,357,40,4
81.0,male,1036.0,2397,121,281,71,3
31.0,female,8914.0,1918,209,236,20,3
51.0,male,5014.0,2386,45,511,20,6
29.0,female,1037.0,1886,40,406,22,2
47.0,female,6213.0,2457,220,263,41,4
71.0,male,2015.0,1976,41,203,97,2
41.0,male,1813.0,2201,140,316,20,8
69.0,female,8927.0,2592,163,227,103,0
30.0,female,4815.0,2220,63,502,43,2
47.0,female,5616.0,1937,148,320,20,4
52.0,male,9727.0,2626,199,394,20,4
44.0,female,3516.0,2222,30,320,79,2
68.0,male,6221.0,1845,106,238,57,2
34.0,female,3024.0,2068,199,142,68,3
83.0,male,5012.0,1553,135,105,38,7
35.0,female,3038.0,1755,181,142,46,1
21.0,male,3512.0,1931,210,214,64,5
26.0,male,6222.0,2523,220,364,20,1
53.0,male,1026.0,2657,220,207,20,2
82.0,male,3510.0,2437,63,230,127,3
22.0,female,1036.0,1886,30,324,90,3
27.0,female,5622.0,2340,30,511,23,5
44.0,female,5021.0,2006,55,224,121,2
38.0,male,6224.0,1695,65,166,47,2
78.0,female,5025.0,1642,89,306,20,2
74.0,female,3533.0,2201,137,312,20,4
86.0,other,5646.0,1776,30,330,20,5
84.0,male,5015.0,2350,220,281,20,5
26.0,male,9712.0,2315,127,307,35,0
54.0,male,8922.0,2417,45,230,172,2
37.0,male,9736.0,2169,66,459,20,0
49.0,male,4823.0,1995,174,127,92,2
27.0,female,1032.0,2026,88,216,125,3
64.0,male,1823.0,2165,142,282,43,3
83.0,male,4809.0,2017,147,231,42,1
46.0,female,5013.0,1981,220,200,20,6
19.0,male,5034.0,2496,123,248,145,5
73.0,male,3532.0,2047,135,258,45,1
60.0,male,4820.0,1888,80,123,113,2
34.0,female,3514.0,2510,220,221,41,2
80.0,male,5645.0,2290,220,228,69,1
80.0,male,1823.0,2252,220,310,20,4
49.0,female,4821.0,2192,113,361,29,3
68.0,male,8913.0,2160,105,188,135,2
61.0,male,3515.0,2102,212,337,20,2
25.0,other,3514.0,2413,84,287,91,0
75.0,male,3025.0,2397,220,274,22,8
74.0,male,2545.0,2190,125,331,37,3
28.0,male,4808.0,2388,220,209,32,4
73.0,male,3530.0,2415,59,359,55,3
73.0,other,1813.0,1571,127,208,62,2
61.0,male,3026.0,1489,132,208,20,6
35.0,male,9710.0,2486,39,264,132,1
77.0,female,5645.0,1714,220,124,44,3
64.0,male,5047.0,2279,220,310,33,4
55.0,male,1045.0,2045,116,246,82,4
33.0,female,5627.0,2018,139,299,26,3
59.0,male,3026.0,1482,31,195,33,1
73.0,male,1023.0,2403,61,310,74,5
21.0,other,4822.0,1948,170,80,84,1
87.0,female,3026.0,1809,140,100,58,6
70.0,female,9710.0,1978,150,274,72,4
18.0,male,5033.0,2449,144,222,111,1
51.0,male,4811.0,2334,109,466,26,4
67.0,female,3530.0,2135,125,319,34,4
20.0,female,2517.0,2170,220,214,20,4
23.0,other,5014.0,2586,215,451,20,3
68.0,female,1028.0,1417,147,102,45,4
86.0,female,5012.0,2297,32,453,20,3
51.0,male,2544.0,2206,65,376,43,2
32.0,female,1023.0,2018,220,282,20,4
44.0,female,1816.0,2221,208,331,20,7
76.0,female,5621.0,1695,220,136,71,4
27.0,other,3023.0,2110,220,133,48,2
84.0,male,4816.0,2330,133,332,53,4
37.0,male,3517.0,2453,159,364,75,2
80.0,male,3021.0,2166,68,312,76,1
83.0,male,3515.0,2436,30,559,30,6
74.0,male,9713.0,1827,54,270,37,3
38.0,male,8911.0,2182,96,284,64,1
74.0,male,6222.0,2118,72,315,79,1
34.0,male,1036.0,1940,67,254,82,4
84.0,female,9721.0,1452,30,154,85,3
61.0,male,2547.0,2336,173,332,30,2
20.0,female,3021.0,1827,109,353,22,0
68.0,female,6216.0,1743,37,244,84,4
21.0,male,5025.0,2141,220,229,20,8
62.0,male,1029.0,1643,66,183,75,2
39.0,male,5034.0,2593,30,313,121,1
76.0,female,6223.0,1402,30,265,32,0
58.0,male,8927.0,2515,201,400,30,5
31.0,female,8914.0,2168,30,388,50,2
86.0,male,5617.0,1974,138,159,58,3
61.0,female,4822.0,1783,214,183,20,6
80.0,female,1035.0,1912,96,322,63,7
53.0,female,9712.0,2074,220,128,99,2
60.0,male,9711.0,2195,160,136,109,3
87.0,male,3034.0,1992,146,258,63,5
81.0,female,6225.0,1754,168,223,20,4
59.0,female,9730.0,1785,54,160,111,4
77.0,female,1024.0,2235,102,477,20,3
20.0,male,6216.0,2571,220,257,62,1
79.0,female,9728.0,1860,113,298,22,1
21.0,male,4811.0,2479,220,232,50,1
78.0,female,6215.0,1644,128,271,20,4
64.0,male,1826.0,2165,188,181,56,7
43.0,male,5013.0,2108,220,145,56,1
24.0,male,3026.0,2650,89,257,129,0
54.0,male,3024.0,1934,203,226,28,2
52.0,male,4812.0,2208,180,300,20,4
31.0,female,5026.0,1946,45,391,20,4
32.0,male,1032.0,2069,175,159,72,1
73.0,female,4816.0,2092,87,414,20,7
87.0,female,3533.0,2271,220,148,55,8
56.0,female,8920.0,1991,30,136,131,1
25.0,female,1024.0,2162,220,161,20,4
58.0,female,5634.0,2037,139,293,20,3
53.0,female,2545.0,2319,88,198,127,7
71.0,male,2511.0,2187,220,229,20,7
59.0,male,5020.0,2279,63,460,20,6
47.0,male,5616.0,2252,85,326,60,4
89.0,male,1038.0,2346,30,315,81,1
38.0,male,3026.0,2335,220,133,20,4
44.0,female,3534.0,1803,169,172,84,4
87.0,female,3513.0,1928,137,168,80,5
57.0,other,3514.0,2147,220,142,31,6
70.0,female,4818.0,2215,51,476,20,4
41.0,male,1037.0,2081,88,260,89,3
59.0,male,1031.0,2118,123,346,62,2
71.0,female,4810.0,2440,140,447,20,3
64.0,female,4820.0,2348,82,361,56,2
84.0,male,1032.0,1918,114,183,71,4
57.0,female,1045.0,1479,36,154,78,2
39.0,male,5646.0,2448,37,416,20,3
29.0,female,8920.0,2351,73,400,52,1
82.0,female,3515.0,2271,220,232,20,6
59.0,female,3510.0,2333,116,237,141,2
64.0,male,6210.0,2013,74,208,97,3
84.0,male,3025.0,2554,145,317,33,1
89.0,other,3042.0,1992,30,405,20,2
83.0,female,3022.0,1928,94,330,42,9
37.0,male,5033.0,2080,152,192,75,2
28.0,female,3043.0,1913,71,280,59,7
78.0,male,9710.0,2242,102,275,56,3
33.0,male,3551.0,1961,209,201,28,2
40.0,male,5631.0,2928,208,367,49,2
71.0,female,5630.0,1961,30,409,34,3
74.0,female,5628.0,2382,31,443,54,2
25.0,female,5644.0,2218,56,378,20,3
64.0,female,6211.0,1844,39,257,67,6
24.0,other,3036.0,2251,220,188,57,4
55.0,male,2014.0,2062,129,233,29,2
65.0,male,9722.0,2169,184,263,51,1
50.0,female,9735.0,1919,30,296,58,2
84.0,female,5035.0,1647,72,178,73,2
67.0,female,1023.0,2324,32,550,29,4
70.0,male,3024.0,2115,86,247,108,0
70.0,male,4817.0,2058,44,288,66,4
67.0,female,4817.0,1677,89,247,56,1
34.0,other,6514.0,2083,99,404,20,4
45.0,female,5014.0,2146,176,278,31,2
34.0,male,9711.0,2484,120,198,145,2
66.0,female,4825.0,2139,154,398,20,2
28.0,female,6535.0,1705,83,256,52,3
40.0,male,5032.0,2003,97,260,39,1
67.0,male,9721.0,1629,166,152,55,2
69.0,female,9721.0,1773,220,142,57,4
43.0,male,1031.0,2261,30,374,102,1
38.0,female,1031.0,2180,48,388,37,4
62.0,other,6209.0,2130,59,311,93,9
82.0,male,1825.0,2246,142,256,99,5
57.0,male,3023.0,2097,131,163,107,1
77.0,female,9721.0,2145,200,228,38,1
17.0,male,5611.0,2401,152,382,25,1
48.0,male,3537.0,2226,105,241,88,8
85.0,male,1812.0,1940,44,352,20,2
37.0,other,9733.0,2597,30,585,20,7
59.0,male,9711.0,2108,118,163,130,3
70.0,female,3535.0,2141,137,312,33,3
51.0,other,8912.0,1665,30,209,78,8
78.0,female,6217.0,1644,37,296,52,1
84.0,male,9734.0,2017,58,91,125,3
76.0,male,6226.0,2113,184,171,56,4
61.0,male,5613.0,2391,53,289,84,2
56.0,female,5634.0,1840,96,314,23,5
57.0,male,3025.0,1843,72,314,20,2
67.0,male,3516.0,2115,34,214,104,2
30.0,female,5014.0,2665,139,420,41,2
52.0,male,2516.0,2383,62,366,41,8
58.0,female,1822.0,1947,154,272,28,1
57.0,female,5624.0,1934,141,359,20,10
31.0,male,5034.0,2388,30,326,94,1
37.0,female,1825.0,2080,162,221,31,2
83.0,female,1027.0,1349,72,143,50,7
69.0,female,6214.0,1412,30,157,80,7
78.0,male,8922.0,2400,220,242,109,2
88.0,male,4825.0,2230,47,350,58,0
28.0,male,6211.0,2840,30,396,76,3
31.0,female,9731.0,1908,83,218,90,0
64.0,male,1824.0,2233,57,460,20,5
65.0,female,6217.0,1905,119,296,32,7
59.0,male,3522.0,2163,142,388,20,5
32.0,female,9710.0,2706,78,303,127,2
52.0,female,3511.0,2223,56,273,98,7
39.0,male,4824.0,2147,220,213,26,6
78.0,male,9721.0,1882,30,221,81,3
38.0,female,3534.0,2258,197,264,62,5
38.0,female,3024.0,2211,139,363,20,5
88.0,female,4816.0,2368,119,332,63,6
52.0,male,1827.0,1829,76,304,42,3
56.0,male,6535.0,1785,134,193,23,4
20.0,male,1813.0,1927,127,296,46,3
84.0,male,3511.0,2229,68,371,60,4
47.0,male,5621.0,2457,80,426,91,2
18.0,female,3025.0,2542,220,341,20,4
43.0,male,5643.0,2216,104,252,112,0
55.0,male,5632.0,2188,54,259,107,3
21.0,female,4816.0,2611,106,478,20,5
75.0,female,5014.0,1992,218,221,20,3
49.0,male,3531.0,2347,220,206,20,0
78.0,female,6211.0,1480,30,243,47,4
36.0,female,6536.0,1601,121,204,53,3
70.0,male,9711.0,1993,220,221,20,5
81.0,male,5619.0,1777,61,190,58,0
57.0,female,2514.0,2053,137,332,20,10
78.0,other,5646.0,1793,105,388,20,3
18.0,female,3510.0,2016,65,260,80,2
41.0,male,1033.0,2216,35,194,144,1
79.0,male,3515.0,1910,85,258,62,3
91.0,female,4816.0,1793,85,218,67,2
35.0,male,3034.0,2385,138,344,20,0
50.0,female,3534.0,2069,79,269,57,9
73.0,male,3534.0,2060,131,231,90,8
37.0,male,5620.0,2042,46,309,99,3
89.0,male,4826.0,2415,30,380,81,9
41.0,male,5625.0,2097,168,279,21,3
24.0,male,1028.0,1968,72,242,73,1
63.0,male,6211.0,2019,105,228,90,2
32.0,male,6532.0,2295,220,261,82,5
45.0,female,1046.0,1966,30,409,20,1
22.0,male,1822.0,2252,122,340,23,6
40.0,female,5031.0,2211,56,163,139,2
50.0,male,5033.0,2151,108,352,40,1
24.0,female,6226.0,1792,87,418,22,0
41.0,other,5619.0,1840,75,176,84,2
32.0,female,3023.0,2211,79,326,48,0
29.0,female,5622.0,2428,30,550,28,7
75.0,male,5046.0,2221,90,398,20,7
79.0,female,4806.0,1734,49,319,27,4
46.0,female,3511.0,2001,30,351,47,6
55.0,male,4816.0,2454,30,533,20,5
27.0,male,9712.0,2753,107,497,40,2
69.0,female,1034.0,1896,37,247,81,4
80.0,female,5646.0,1714,165,241,23,2
54.0,female,9737.0,2032,30,193,131,1
25.0,male,3532.0,2665,114,600,20,4
18.0,male,6216.0,2320,54,278,95,2
55.0,female,8927.0,2488,184,400,34,5
46.0,male,5638.0,2343,220,82,69,2
41.0,male,1047.0,2037,46,337,47,4
76.0,male,6224.0,1623,90,240,39,3
86.0,male,6213.0,1910,60,229,97,4
63.0,female,3023.0,2015,71,386,37,4
65.0,male,6512.0,1756,220,186,20,7
88.0,female,3032.0,2201,140,282,52,1
35.0,male,3516.0,2208,182,358,20,2
56.0,female,5007.0,2422,192,269,48,1
50.0,female,4815.0,1982,86,304,22,3
54.0,male,5643.0,2119,122,260,62,1
79.0,male,5632.0,2190,202,272,29,5
66.0,female,6210.0,2243,220,207,20,7
56.0,male,5022.0,2138,109,434,20,8
40.0,male,9725.0,2391,141,239,103,5
88.0,male,5620.0,2484,220,309,20,4
74.0,female,3033.0,2024,44,311,91,5
62.0,female,9712.0,2518,120,468,20,4
68.0,male,6515.0,2034,201,149,58,6
81.0,male,3545.0,2321,140,424,20,2
34.0,female,5623.0,2426,30,480,43,4
49.0,female,3528.0,2367,220,317,20,5
77.0,female,5035.0,2175,181,142,62,2
82.0,female,6531.0,1535,69,273,20,3
41.0,male,6211.0,2270,38,382,72,4
32.0,male,4823.0,1948,220,177,71,1
32.0,female,5613.0,2040,41,474,24,5
54.0,male,3531.0,2171,65,366,26,4
75.0,female,5635.0,1839,164,168,39,5
41.0,female,5014.0,1955,71,349,28,6
58.0,female,9711.0,1972,150,321,37,1
69.0,male,4825.0,2410,120,394,39,3
25.0,female,1022.0,2509,151,401,40,2
46.0,female,1047.0,1747,59,296,30,3
36.0,male,2520.0,2292,168,431,23,3
20.0,female,6217.0,2382,204,206,74,1
23.0,female,5623.0,2003,55,351,20,6
44.0,male,6221.0,2588,45,475,35,2
69.0,male,3515.0,2080,180,300,20,4
77.0,male,4813.0,2292,98,395,28,3
74.0,other,1809.0,2019,37,412,47,6
45.0,female,3547.0,1883,74,317,23,2
84.0,female,3022.0,1928,50,372,22,2
40.0,male,4819.0,2755,220,406,20,2
39.0,female,5023.0,2197,135,357,20,1
62.0,male,4824.0,2172,154,232,76,2
47.0,female,1024.0,2085,114,358,28,6
91.0,male,3036.0,1898,220,159,39,4
84.0,male,3548.0,1960,42,307,57,4
53.0,male,4815.0,1898,142,116,84,2
58.0,male,8911.0,2100,96,347,34,3
49.0,male,3024.0,1610,178,172,31,2
57.0,female,5632.0,2219,220,195,71,4
38.0,male,6224.0,1994,108,295,36,2
76.0,female,1034.0,2189,147,303,68,3
27.0,male,1036.0,1867,143,169,101,2
37.0,male,8911.0,2153,30,324,97,4
87.0,female,4816.0,2067,41,268,80,2
61.0,female,1029.0,1896,79,298,33,1
34.0,male,5634.0,2384,150,382,20,4
48.0,female,5013.0,2012,176,149,75,3
67.0,female,3025.0,1940,110,275,36,3
84.0,male,6512.0,1947,203,133,67,5
49.0,female,6219.0,2093,30,352,58,1
60.0,male,6515.0,1756,212,177,26,2
54.0,male,4818.0,2483,82,236,127,2
21.0,male,6217.0,2283,193,314,35,2
25.0,female,4814.0,2611,148,457,29,4
57.0,male,9713.0,2534,220,305,56,3
51.0,female,9736.0,2107,34,316,93,1
82.0,male,3514.0,2242,172,282,49,6
31.0,male,6535.0,2295,74,439,20,3
18.0,male,3025.0,2390,113,237,119,0
24.0,male,3531.0,2650,114,474,30,5
51.0,male,5013.0,2108,120,289,51,6
39.0,male,3022.0,2656,116,109,140,2
48.0,female,1824.0,1549,44,229,53,3
29.0,female,3038.0,1913,30,333,50,4
84.0,female,5616.0,2142,205,283,36,2
60.0,female,3542.0,2112,106,347,33,4
32.0,male,4810.0,2466,46,558,38,2
73.0,female,8929.0,2668,163,215,82,4
59.0,male,2519.0,2234,220,291,20,7
61.0,male,3545.0,2119,49,292,79,3
41.0,female,3026.0,1915,63,338,21,5
17.0,female,3514.0,2260,112,192,121,3
51.0,female,1039.0,1807,77,291,37,1
26.0,male,4819.0,2484,30,293,179,0
65.0,female,3026.0,1535,146,208,28,7
67.0,male,6513.0,1917,86,413,20,5
80.0,male,3511.0,2242,117,304,43,4
37.0,female,5021.0,2363,220,381,20,1
50.0,male,3025.0,1610,184,172,32,2
24.0,other,1038.0,2431,148,281,86,3
50.0,female,5615.0,1910,174,276,20,4
83.0,female,5645.0,1986,75,304,95,1
72.0,female,9734.0,1200,45,112,48,3
66.0,female,1028.0,1357,97,128,59,1
23.0,female,4811.0,2365,136,395,29,3
65.0,female,3531.0,2240,105,299,91,5
53.0,female,3514.0,2222,139,239,94,1
79.0,female,8918.0,2023,133,273,34,3
49.0,male,3034.0,2160,169,447,20,3
76.0,female,5637.0,1200,57,250,49,2
88.0,male,4810.0,2592,111,329,32,4
65.0,male,4817.0,2098,30,459,26,4
89.0,female,1030.0,1805,90,237,62,1
46.0,male,1035.0,2160,30,280,110,1
89.0,female,4812.0,1760,65,258,33,3
68.0,male,3531.0,2646,115,498,20,6
57.0,male,3041.0,2208,97,398,35,3
82.0,female,6535.0,1809,107,220,57,9
35.0,male,6222.0,2179,75,368,53,1
66.0,female,1037.0,1741,109,237,43,1
69.0,male,3027.0,1736,100,266,48,8
31.0,female,5024.0,2325,207,321,24,6
49.0,other,3025.0,1833,220,110,20,5
46.0,female,5635.0,2012,79,263,57,3
64.0,female,4822.0,1783,182,129,69,3
43.0,female,3033.0,2108,87,161,137,3
42.0,male,5633.0,2343,172,362,47,4
55.0,female,3548.0,2303,71,223,95,3
58.0,male,2545.0,1936,159,132,87,6
23.0,male,5635.0,2029,30,327,102,4
52.0,female,4809.0,2669,163,572,20,6
26.0,male,3024.0,2357,66,460,20,2
51.0,male,4822.0,1896,65,229,86,2
56.0,female,1033.0,2324,93,241,101,3
50.0,female,9732.0,2221,30,280,93,2
77.0,female,4828.0,2068,220,142,48,2
82.0,female,4811.0,1868,58,308,42,4
89.0,female,2516.0,1988,61,294,74,5
70.0,female,5622.0,1849,137,226,62,3
46.0,female,6223.0,1895,156,223,37,6
20.0,male,5611.0,2191,180,353,20,3
75.0,male,2517.0,2125,63,393,28,7
47.0,male,5611.0,2322,220,275,75,2
59.0,female,6535.0,1227,53,185,39,6
85.0,female,1032.0,1843,43,303,65,8
80.0,male,9719.0,2385,78,219,142,1
70.0,male,4824.0,2319,76,370,65,4
78.0,male,1824.0,2252,150,322,39,2
44.0,female,3548.0,1883,37,299,42,1
71.0,female,5014.0,1921,30,391,20,4
88.0,male,6224.0,2298,198,309,29,4
48.0,male,1029.0,1995,90,188,121,3
26.0,male,3015.0,2665,72,214,142,0
72.0,female,5021.0,1893,96,341,20,8
69.0,female,9728.0,1417,31,112,55,6
40.0,male,3546.0,1978,42,439,20,3
67.0,male,3025.0,2920,84,348,98,6
50.0,female,6222.0,1501,192,111,56,4
43.0,female,5032.0,2006,30,295,44,4
44.0,male,3024.0,2013,97,262,39,4
52.0,male,3032.0,2020,79,445,20,2
28.0,female,5642.0,2118,139,222,92,0
54.0,female,9711.0,2222,160,185,79,3
85.0,male,4810.0,2055,61,394,23,4
55.0,female,9733.0,1704,131,218,35,5
71.0,female,6225.0,2077,137,299,25,4
56.0,female,1823.0,1598,220,201,20,1
40.0,female,5025.0,1654,114,363,20,2
31.0,male,1046.0,2143,85,311,45,6
65.0,male,3534.0,2793,113,177,116,4
60.0,female,5025.0,1962,82,425,20,1
19.0,male,6217.0,2571,220,268,61,3
29.0,male,6216.0,2297,220,245,74,2
32.0,female,4815.0,2302,194,276,78,2
49.0,male,1035.0,2292,100,380,32,1
54.0,female,8930.0,2669,79,239,136,8
82.0,female,3515.0,1543,36,265,20,4
30.0,male,1044.0,2423,76,393,62,4
83.0,female,1822.0,1349,57,297,20,5
29.0,female,2542.0,2509,73,242,116,1
39.0,other,4822.0,2003,62,173,106,4
51.0,male,6221.0,2111,90,381,42,7
23.0,female,3543.0,1913,164,250,20,2
91.0,female,6210.0,1989,130,212,74,9
63.0,male,1035.0,2862,220,327,22,6
78.0,male,9735.0,2015,88,91,146,5
30.0,female,1028.0,2338,215,272,49,4
24.0,male,5617.0,2263,220,242,43,5
26.0,female,3510.0,2176,61,342,67,1
78.0,female,6516.0,1642,44,315,40,5
51.0,female,5620.0,1763,35,257,59,0
55.0,male,5045.0,2373,220,194,44,4
20.0,female,6225.0,1664,30,304,43,3
28.0,other,3026.0,2357,66,492,20,4
44.0,male,3531.0,2233,144,385,20,2
50.0,male,3518.0,2677,206,250,20,0
40.0,male,6211.0,2402,51,311,62,3
49.0,female,3022.0,1956,61,273,50,0
66.0,male,3018.0,2160,220,155,71,4
32.0,female,3548.0,2338,153,372,20,4
20.0,female,4824.0,2398,30,297,100,1
64.0,male,6212.0,2195,61,249,104,3
43.0,other,5020.0,2853,161,457,20,5
34.0,female,3511.0,2380,187,304,34,2
69.0,male,6539.0,1586,132,266,31,8
79.0,female,9712.0,1344,53,96,56,4
30.0,male,2517.0,2577,199,394,22,4
63.0,male,1826.0,2165,142,163,72,2
38.0,male,2014.0,2259,78,322,71,3
91.0,female,4823.0,1524,30,96,76,3
19.0,male,5611.0,2191,143,372,20,2
73.0,male,4824.0,2396,159,394,28,3
84.0,female,1824.0,1991,201,259,46,3
71.0,female,5016.0,2350,30,560,20,2
48.0,female,5635.0,1770,174,122,109,4
56.0,male,1034.0,2390,152,241,117,1
65.0,female,3534.0,2424,157,319,45,6
79.0,male,9722.0,2385,78,275,56,1
21.0,female,5016.0,2031,79,418,20,3
82.0,male,1825.0,2446,220,213,20,1
85.0,female,5635.0,2250,86,361,87,0
56.0,female,3531.0,2465,88,436,37,7
32.0,female,3514.0,2593,220,252,20,4
58.0,female,3510.0,1960,116,200,68,1
22.0,female,3515.0,2534,220,138,43,3
56.0,male,4817.0,2480,118,286,103,2
25.0,male,5019.0,2591,220,334,33,7
90.0,female,1026.0,1717,30,193,68,7
77.0,female,5029.0,1835,126,263,20,3
27.0,female,5630.0,2322,220,138,33,5
57.0,other,4822.0,2319,143,303,34,4
19.0,male,3025.0,2375,121,391,51,2
89.0,female,5015.0,1631,44,287,20,6
53.0,female,5623.0,1628,140,147,62,2
86.0,male,6211.0,1696,65,224,66,4
22.0,female,8921.0,2607,79,345,103,2
79.0,female,3543.0,1756,117,280,43,3
46.0,female,3026.0,1914,86,204,98,1
80.0,female,3541.0,1469,68,270,45,3
65.0,male,1823.0,1863,40,401,39,1
77.0,female,3040.0,2181,69,370,29,4
54.0,female,4819.0,2184,220,242,22,2
18.0,male,4818.0,2683,200,407,20,4
32.0,female,5045.0,2557,165,358,75,1
88.0,male,3039.0,1832,81,255,31,1
29.0,male,1032.0,2139,108,318,51,3
78.0,male,5623.0,2165,119,382,38,4
37.0,female,5024.0,2257,91,468,20,5
25.0,other,5620.0,2213,95,408,20,3
81.0,female,6215.0,1597,68,256,21,1
31.0,male,5024.0,1939,71,363,33,4
59.0,male,3542.0,2241,195,231,103,3
51.0,male,3514.0,2208,55,465,20,6
66.0,male,9736.0,2450,115,237,142,5
50.0,male,8922.0,2781,220,165,119,1
45.0,male,5646.0,2334,138,402,32,8
47.0,male,5612.0,2781,97,415,37,1
68.0,male,4811.0,2272,220,211,37,5
54.0,female,5620.0,1853,152,223,39,1
59.0,female,5014.0,2030,155,276,20,2
18.0,male,3026.0,2246,218,352,20,7
63.0,female,4824.0,1642,67,274,20,5
79.0,female,6214.0,1868,130,236,41,6
54.0,female,1814.0,1985,114,252,57,4
31.0,female,1823.0,1761,126,303,20,5
24.0,female,5022.0,2046,152,335,20,1
40.0,female,3029.0,1809,78,388,20,2
42.0,male,1046.0,1792,35,360,40,1
25.0,male,4815.0,2458,206,206,103,2
55.0,female,6534.0,1542,69,183,43,3
64.0,other,5645.0,2214,96,439,20,5
20.0,male,1035.0,2219,31,314,80,3
65.0,other,9712.0,2235,30,320,96,1
56.0,female,3512.0,2231,131,256,57,0
38.0,male,3513.0,2384,45,281,122,2
19.0,male,5046.0,2302,220,264,62,4
59.0,male,9722.0,2474,30,197,173,1
90.0,other,5022.0,1984,78,422,28,6
58.0,male,5013.0,2548,38,469,68,3
71.0,female,2542.0,1969,67,270,83,5
83.0,female,2014.0,1551,135,195,64,3
53.0,male,5632.0,2737,39,375,76,0
72.0,female,6225.0,1704,58,312,20,4
68.0,female,3516.0,1682,49,351,22,5
79.0,male,1822.0,2084,180,300,20,6
38.0,male,2014.0,2516,39,410,76,3
73.0,female,6228.0,1754,174,133,54,3
36.0,female,6221.0,1856,77,204,93,3
35.0,male,3513.0,2428,82,198,111,1
69.0,male,1030.0,2432,195,228,63,5
39.0,male,5044.0,2147,169,231,87,4
18.0,male,1028.0,2029,30,333,90,2
25.0,male,6229.0,2458,190,389,34,4
64.0,female,5643.0,1738,98,149,88,2
24.0,male,6218.0,2571,220,185,73,0
77.0,female,1030.0,1504,72,128,85,1
57.0,male,1046.0,1891,137,262,62,1
84.0,male,5623.0,2332,220,310,21,4
77.0,female,3532.0,1931,164,226,24,0
48.0,male,5610.0,3125,220,391,21,5
71.0,female,2516.0,1505,76,292,20,1
78.0,male,2515.0,2381,92,341,23,6
36.0,female,1032.0,2028,155,219,71,1
35.0,female,5014.0,2078,176,251,31,6
36.0,female,9723.0,2216,35,470,44,1
79.0,male,5642.0,2029,47,358,41,1
32.0,female,5649.0,2543,53,435,65,2
34.0,other,4820.0,2527,135,390,25,2
27.0,female,3512.0,2199,57,261,112,2
79.0,female,1036.0,1886,47,414,20,0
52.0,male,5017.0,2067,177,250,47,7
78.0,female,5643.0,1915,220,275,30,5
81.0,other,3511.0,1692,196,142,88,6
50.0,male,6513.0,2252,88,345,84,1
32.0,male,8908.0,2204,36,341,55,3
85.0,male,3543.0,1791,43,230,69,8
74.0,male,5611.0,2646,30,600,37,6
14.0,female,3026.0,2365,139,351,49,3
89.0,female,3545.0,1808,168,237,20,5
76.0,male,5616.0,2343,94,324,60,3
64.0,male,3513.0,1851,118,191,68,4
60.0,female,6514.0,1682,129,214,31,2
34.0,other,3512.0,1668,115,303,20,1
42.0,male,8909.0,2178,220,199,55,1
47.0,male,4811.0,2004,211,200,60,2
24.0,female,6534.0,2212,220,264,20,6
50.0,male,4820.0,1997,86,150,106,0
71.0,male,8911.0,2103,96,432,20,2
72.0,female,5025.0,2391,124,456,20,7
27.0,male,3548.0,2213,40,452,38,8
85.0,female,5616.0,1971,81,265,66,7
53.0,female,3034.0,2167,216,331,20,2
79.0,male,3548.0,2321,76,315,79,5
85.0,female,6535.0,1935,216,140,20,2
40.0,female,3515.0,1809,30,458,20,1
62.0,male,9722.0,2098,62,339,93,0
78.0,male,1025.0,2397,165,393,32,0
60.0,female,2519.0,1979,95,286,33,10
67.0,male,9714.0,2482,30,154,176,1
21.0,male,2545.0,2286,168,262,57,0
