age,gender,zip_code,daily_kcal,protein_g,carbs_g,fat_g,fruit_portions
39.0,male,3023.0,2456,107,439,59,0
68.0,female,8927.0,2668,79,215,158,6
18.0,male,8912.0,2375,220,80,73,3
51.0,female,6221.0,2093,30,351,46,1
74.0,female,1032.0,1899,67,298,59,2
71.0,female,3023.0,1851,106,257,41,2
59.0,other,5645.0,2348,32,480,38,2
17.0,male,5636.0,1862,101,370,20,3
27.0,male,5014.0,2523,191,351,31,7
34.0,female,6536.0,1622,139,219,20,2
85.0,female,2013.0,1865,58,252,98,6
53.0,male,3514.0,2391,220,242,21,2
62.0,female,6226.0,2063,85,404,34,7
28.0,female,3513.0,1874,85,211,87,2
79.0,female,5622.0,2116,30,552,20,6
33.0,female,4816.0,2456,160,224,103,1
86.0,female,1035.0,1912,81,207,98,8
25.0,male,4820.0,2753,220,275,38,2
42.0,male,5633.0,2153,131,208,79,2
36.0,male,1033.0,2220,220,145,66,1
60.0,male,2517.0,2512,95,342,22,10
35.0,male,5022.0,2367,220,367,20,3
85.0,female,6217.0,1515,30,186,30,6
39.0,female,3516.0,2317,193,358,22,1
60.0,female,3025.0,2002,178,127,84,6
47.0,male,3024.0,2173,96,395,20,3
50.0,female,3036.0,2102,220,145,60,4
28.0,female,4822.0,2097,119,331,43,1
36.0,male,3517.0,2428,32,114,180,2
44.0,female,4824.0,1769,74,186,101,0
61.0,other,3520.0,1831,30,405,23,3
56.0,male,3035.0,2228,64,383,58,4
83.0,male,5027.0,1790,145,344,20,6
46.0,female,3514.0,2467,115,461,21,0
25.0,male,5632.0,2282,220,145,32,2
45.0,male,5014.0,2677,118,337,96,3
84.0,other,5027.0,1747,47,287,34,7
26.0,female,1035.0,1723,58,286,35,3
63.0,female,9730.0,1623,146,146,43,3
46.0,female,5031.0,2421,30,360,93,3
46.0,female,8911.0,2130,178,264,58,4
32.0,female,3024.0,2221,63,324,82,0
71.0,female,5622.0,1612,173,111,61,1
38.0,male,6223.0,2417,30,316,103,3
46.0,male,1032.0,2044,72,263,53,6
32.0,female,9711.0,2094,61,308,97,1
42.0,female,5634.0,2133,199,257,61,1
69.0,female,1023.0,1770,153,100,81,5
34.0,female,4809.0,2599,195,379,42,3
28.0,female,1037.0,1886,123,260,29,3
41.0,male,6513.0,2351,59,289,105,0
53.0,female,1812.0,2286,117,433,25,8
29.0,male,6221.0,2760,220,216,22,1
39.0,male,3028.0,2427,186,360,44,4
57.0,male,4822.0,1789,188,183,29,2
73.0,female,6222.0,1754,156,124,56,4
55.0,male,8922.0,2602,220,138,119,1
36.0,male,1037.0,1935,67,254,80,4
71.0,female,5012.0,1992,139,220,40,6
57.0,female,9734.0,2221,30,316,94,2
57.0,female,6210.0,1992,174,271,30,7
38.0,male,4812.0,2658,220,391,20,2
71.0,male,3516.0,1917,47,227,87,1
88.0,male,1032.0,2138,74,430,20,4
59.0,female,2545.0,2105,72,334,79,7
21.0,female,2014.0,2189,30,452,23,7
72.0,female,5630.0,2050,89,272,49,1
19.0,female,3038.0,2031,79,377,28,4
22.0,female,3516.0,1956,41,220,88,3
68.0,male,3028.0,1945,87,324,20,2
29.0,male,3513.0,2577,87,383,67,5
74.0,male,9722.0,1882,65,255,80,3
46.0,male,2014.0,2251,107,354,80,4
89.0,other,3042.0,2356,133,378,30,3
21.0,male,3025.0,2623,89,410,60,2
59.0,male,1032.0,2481,220,209,39,2
87.0,female,6208.0,1989,130,168,67,6
30.0,male,4816.0,2506,98,484,60,1
83.0,female,5617.0,1647,149,243,36,3
75.0,female,9721.0,1895,44,88,121,3
72.0,female,4820.0,1738,118,224,20,7
48.0,male,5025.0,2066,195,243,47,7
28.0,male,3026.0,2000,30,428,20,2
48.0,female,4819.0,2664,220,438,20,3
42.0,male,5033.0,2003,30,182,122,1
48.0,male,3026.0,1876,150,255,23,3
38.0,male,3027.0,2482,155,329,20,1
85.0,male,1033.0,2303,134,311,34,4
35.0,female,5645.0,1863,220,246,20,3
70.0,female,1038.0,1956,79,211,84,5
27.0,female,5632.0,2416,220,138,33,2
80.0,male,1035.0,2777,150,426,28,2
85.0,female,5634.0,1797,64,416,28,2
43.0,male,9728.0,2391,220,213,37,7
79.0,male,4817.0,2180,220,213,20,2
61.0,female,5025.0,1994,144,309,20,8
27.0,female,6534.0,1705,45,359,20,3
41.0,female,5046.0,2479,46,539,20,0
33.0,male,8924.0,2507,30,303,143,3
21.0,male,1825.0,2060,96,260,57,7
27.0,male,1045.0,2559,212,216,97,1
76.0,male,6225.0,1810,131,352,20,3
36.0,other,1035.0,1532,51,154,82,5
55.0,female,9729.0,2004,30,419,28,3
80.0,female,6217.0,1469,58,154,76,7
44.0,male,3534.0,2385,220,232,28,7
38.0,male,4814.0,2497,170,347,20,3
61.0,female,9731.0,1785,54,320,41,6
70.0,male,6514.0,2034,54,332,71,2
69.0,male,3513.0,2765,125,239,111,0
34.0,female,6227.0,2037,30,224,88,4
51.0,female,5044.0,1583,208,136,103,1
30.0,female,1032.0,1806,88,393,20,3
70.0,female,4818.0,1928,82,319,36,3
46.0,female,1029.0,2212,71,316,72,4
78.0,female,8927.0,2592,115,347,123,5
83.0,female,9735.0,1551,30,124,69,4
70.0,female,1033.0,1978,136,284,28,2
31.0,female,1034.0,2311,163,245,68,2
83.0,female,3515.0,1704,34,237,91,1
31.0,female,1032.0,1806,54,286,62,4
21.0,female,5022.0,2861,87,572,20,6
28.0,male,5024.0,1987,160,251,31,2
66.0,male,5624.0,2543,137,398,20,4
31.0,male,4812.0,2492,37,519,66,2
30.0,female,4817.0,2401,160,369,66,3
89.0,other,1825.0,1897,74,325,28,2
89.0,female,5024.0,1707,30,375,20,6
84.0,male,1035.0,2226,150,283,70,9
44.0,male,9734.0,2234,220,154,20,1
73.0,female,3023.0,1776,30,367,51,5
52.0,male,8923.0,2364,45,114,176,5
53.0,male,8922.0,2364,62,431,60,2
84.0,female,8922.0,1733,34,310,43,6
34.0,female,2517.0,2421,220,118,20,6
46.0,female,1031.0,2012,71,386,20,5
31.0,female,6215.0,1706,65,274,30,4
36.0,female,3024.0,2154,199,142,78,2
81.0,female,9714.0,2036,201,201,44,4
23.0,female,4816.0,2520,30,420,27,1
60.0,male,6536.0,1785,98,299,39,4
64.0,male,5614.0,2196,133,355,40,4
16.0,male,9736.0,2619,48,296,126,3
26.0,female,4824.0,2334,69,268,100,4
38.0,female,4824.0,2052,220,88,26,2
71.0,female,5631.0,2151,65,283,93,0
83.0,female,3027.0,1603,139,222,22,4
23.0,male,5033.0,2315,123,414,66,2
60.0,male,9711.0,2251,160,353,29,8
38.0,male,1823.0,2495,44,435,20,8
66.0,male,3515.0,2321,109,310,47,5
31.0,female,3550.0,2149,193,257,31,2
50.0,female,1808.0,2107,85,336,47,2
27.0,male,5613.0,2459,139,405,40,1
21.0,female,8925.0,2889,129,459,21,2
88.0,male,1027.0,1644,30,155,85,7
79.0,male,1028.0,2113,74,219,104,2
78.0,male,3544.0,2178,124,186,98,4
76.0,male,2015.0,2223,30,381,58,5
71.0,male,2518.0,2353,137,392,26,10
53.0,male,4817.0,2221,69,361,43,8
27.0,female,2515.0,2170,220,229,20,6
28.0,other,3034.0,2251,208,244,54,2
90.0,male,2517.0,1977,30,473,20,6
55.0,female,1816.0,1958,30,412,54,3
42.0,male,1046.0,2037,97,337,31,4
76.0,male,6226.0,1903,220,148,20,4
82.0,female,5031.0,2006,52,282,61,2
70.0,female,8929.0,2668,115,294,79,4
34.0,male,5024.0,2036,220,282,24,6
38.0,female,5011.0,1987,220,126,105,5
65.0,male,3534.0,1971,58,388,28,10
71.0,female,1032.0,2102,52,372,52,0
40.0,female,2547.0,1632,65,195,49,5
24.0,female,1034.0,2108,199,231,52,2
25.0,male,3529.0,2470,53,458,29,4
35.0,male,6226.0,2179,51,410,30,2
57.0,male,3024.0,2437,192,389,22,6
32.0,female,5633.0,2053,30,369,32,3
52.0,male,5016.0,2346,207,424,20,3
84.0,male,5619.0,2123,30,325,93,2
33.0,female,3038.0,2563,151,427,20,1
67.0,male,4825.0,2569,220,232,20,2
67.0,male,8915.0,2268,137,408,20,2
88.0,female,5645.0,1776,125,183,31,5
46.0,male,9737.0,1936,85,336,20,3
49.0,male,3041.0,2177,220,126,47,4
57.0,male,9731.0,1721,131,183,21,10
56.0,female,3023.0,1804,30,330,38,0
28.0,male,2514.0,2535,220,279,20,5
61.0,female,3512.0,2215,57,283,82,4
19.0,other,8920.0,2351,168,183,92,4
92.0,female,4819.0,1504,138,195,53,2
73.0,other,3035.0,2337,71,247,113,3
57.0,female,1048.0,1642,56,340,20,1
34.0,female,4816.0,2221,79,295,44,4
69.0,male,6223.0,2296,57,256,100,4
56.0,female,6221.0,1943,40,329,47,4
27.0,female,1028.0,1728,175,114,62,3
79.0,female,3516.0,1839,49,348,32,5
67.0,female,3515.0,1654,156,231,20,2
71.0,male,5622.0,2058,166,310,26,2
44.0,female,2015.0,1933,35,406,20,7
57.0,female,4815.0,1957,55,261,86,2
89.0,female,4815.0,1760,62,295,35,3
49.0,female,5622.0,1934,138,335,23,6
55.0,male,9730.0,1876,63,390,20,6
73.0,male,2014.0,2023,139,156,68,5
79.0,male,6224.0,1603,192,80,52,6
67.0,female,3532.0,1912,119,190,59,6
49.0,other,1028.0,1997,30,338,51,2
39.0,male,6221.0,2928,167,572,59,5
76.0,female,5633.0,1200,45,292,20,0
48.0,male,5614.0,2598,220,268,37,2
83.0,male,5048.0,2068,50,414,20,7
85.0,male,6514.0,1602,44,199,36,0
38.0,female,4815.0,2220,79,362,20,3
44.0,female,8910.0,1757,30,209,84,2
54.0,male,3034.0,1992,146,221,51,5
35.0,female,2518.0,1928,209,195,31,6
71.0,female,5630.0,1928,30,445,26,3
70.0,female,5024.0,1873,83,341,20,6
63.0,female,4810.0,2237,55,441,20,8
56.0,female,5033.0,1752,69,195,67,2
27.0,male,5644.0,2470,63,442,65,8
55.0,female,1032.0,1733,77,211,63,0
42.0,male,5032.0,2593,89,303,125,1
47.0,female,1823.0,2017,218,255,20,3
39.0,male,6215.0,2046,120,223,78,1
85.0,female,5613.0,2221,155,378,20,4
55.0,male,2544.0,2481,30,394,68,6
79.0,female,9723.0,1845,78,281,46,3
71.0,male,2548.0,2645,220,252,109,2
52.0,male,1046.0,2045,55,337,49,2
90.0,female,4819.0,2067,30,248,107,0
54.0,male,6222.0,2201,35,410,50,8
28.0,male,9724.0,2337,55,388,67,2
65.0,female,1035.0,1956,79,286,34,6
19.0,male,9721.0,2447,84,339,93,0
40.0,female,5645.0,2012,30,221,121,4
29.0,female,5622.0,2426,85,391,28,7
59.0,male,9729.0,2687,220,301,31,4
78.0,male,1023.0,2276,220,242,24,4
68.0,female,1030.0,2324,85,354,80,4
50.0,female,3528.0,1951,66,287,58,1
56.0,female,3033.0,2176,120,447,20,2
25.0,male,2517.0,2394,109,397,26,2
36.0,female,6220.0,2675,220,375,33,2
47.0,female,3514.0,1809,66,220,77,5
84.0,female,3514.0,2077,33,352,41,2
73.0,female,8910.0,1571,40,210,66,1
50.0,male,3024.0,2669,220,332,38,2
65.0,female,9728.0,2129,143,393,28,4
82.0,female,9728.0,1983,57,386,24,10
79.0,other,6221.0,1906,220,226,32,5
42.0,female,3511.0,2049,30,309,62,4
48.0,female,9718.0,2114,62,303,86,3
60.0,male,6213.0,2084,30,333,83,8
25.0,female,1034.0,2424,64,236,133,4
76.0,male,2014.0,2400,145,370,35,6
87.0,male,4815.0,1974,30,413,20,3
59.0,male,1047.0,2013,88,333,63,5
43.0,male,5622.0,2498,154,279,72,5
44.0,male,5012.0,2085,220,191,20,1
89.0,male,4823.0,2415,30,381,87,5
65.0,female,8921.0,2046,37,372,61,3
80.0,female,1033.0,1992,52,263,93,4
45.0,female,4823.0,2164,56,408,35,3
28.0,female,5620.0,2242,136,360,20,8
52.0,male,3514.0,1829,87,308,20,2
22.0,male,5632.0,2048,106,312,20,1
58.0,male,5646.0,2000,133,216,61,1
33.0,male,6224.0,1864,35,224,108,2
57.0,male,5014.0,1964,30,387,27,1
77.0,male,4815.0,2061,79,286,49,4
70.0,male,5015.0,2205,67,411,27,5
75.0,female,5621.0,2009,57,358,20,1
79.0,male,1823.0,1734,214,230,20,3
41.0,female,9728.0,2081,159,321,30,1
50.0,male,6514.0,2178,113,385,20,1
57.0,male,1028.0,1758,34,134,98,5
54.0,female,1046.0,1962,88,291,72,4
32.0,female,8911.0,2023,122,271,58,5
52.0,male,9720.0,2274,56,298,92,5
85.0,female,3534.0,1786,73,186,103,8
52.0,male,8912.0,1912,158,292,36,5
70.0,female,6226.0,1795,126,213,37,7
63.0,female,6217.0,1637,89,294,24,2
29.0,male,3548.0,2165,193,197,31,2
55.0,female,5029.0,2371,68,364,66,2
40.0,male,1813.0,2150,149,215,82,5
53.0,female,8920.0,2208,30,303,84,1
56.0,male,5021.0,2234,57,481,20,6
76.0,male,5623.0,2407,137,391,20,6
72.0,male,9711.0,1769,61,200,59,3
65.0,female,8921.0,2087,37,308,74,3
85.0,female,1026.0,2600,130,457,20,7
38.0,female,3531.0,2258,122,374,53,3
42.0,male,6226.0,2121,156,301,20,2
69.0,female,6225.0,2152,108,361,48,7
59.0,female,3514.0,1788,30,225,56,1
53.0,female,1026.0,2085,177,179,70,4
28.0,female,9711.0,1937,58,154,106,3
75.0,male,1823.0,2252,220,237,49,2
42.0,male,3041.0,2218,197,272,52,4
23.0,male,5645.0,2255,146,322,20,2
20.0,female,4811.0,1616,49,257,28,5
20.0,male,3023.0,2719,220,259,48,2
47.0,female,4823.0,2101,30,388,93,4
30.0,female,2015.0,1806,87,225,60,3
42.0,female,5014.0,2001,186,300,20,7
73.0,female,3024.0,2067,118,263,69,7
55.0,female,3022.0,1877,70,187,99,2
21.0,female,6513.0,1926,220,186,21,3
25.0,female,5641.0,2359,74,259,74,0
41.0,female,6514.0,1285,53,216,39,1
28.0,male,6224.0,2057,82,337,41,2
65.0,male,5023.0,2094,65,327,84,1
49.0,female,4818.0,2062,55,261,78,3
54.0,female,4820.0,2479,220,287,20,4
30.0,male,6223.0,2288,190,389,20,4
45.0,male,3515.0,1908,188,102,24,3
61.0,female,3541.0,2005,48,227,108,5
48.0,male,5625.0,2572,186,348,35,4
22.0,male,3023.0,2432,199,229,109,3
43.0,female,6221.0,2378,61,474,55,2
64.0,female,2542.0,1886,104,299,24,5
63.0,female,1028.0,1357,102,199,38,1
26.0,female,4815.0,2412,115,382,37,2
21.0,male,1029.0,2029,72,419,20,3
77.0,female,5646.0,1734,163,249,29,0
48.0,female,5026.0,1932,145,299,20,8
70.0,male,3020.0,2252,130,335,52,1
20.0,male,1813.0,2405,151,409,50,6
27.0,female,1036.0,2330,123,368,49,0
23.0,female,1036.0,2108,216,231,52,3
33.0,female,5022.0,2622,220,371,31,2
77.0,male,5641.0,2330,153,282,57,6
53.0,female,5643.0,1643,149,114,69,3
86.0,female,4812.0,1661,37,336,22,5
51.0,male,3023.0,2289,81,373,45,1
35.0,male,3511.0,2620,194,274,38,0
50.0,male,3040.0,2177,150,364,20,7
60.0,male,3548.0,2086,86,265,69,4
30.0,female,8912.0,2023,122,271,59,5
25.0,other,5635.0,2350,220,160,69,6
19.0,female,3517.0,1956,41,317,21,6
53.0,female,4818.0,2664,116,475,28,4
51.0,male,1032.0,2225,61,374,37,0
72.0,male,6513.0,1777,54,363,27,4
26.0,female,5025.0,1500,79,132,80,3
28.0,female,1824.0,1946,93,291,20,8
79.0,male,3548.0,2232,220,195,50,4
67.0,male,3514.0,2569,154,317,72,2
25.0,male,6223.0,1931,87,392,20,5
35.0,male,3042.0,2208,88,347,35,2
36.0,male,9730.0,2357,197,116,99,5
71.0,female,3529.0,2339,43,334,107,6
52.0,male,3515.0,2224,122,337,40,5
24.0,male,1047.0,2552,198,353,20,2
24.0,other,3026.0,2298,182,358,20,2
42.0,female,5621.0,1598,30,341,27,2
61.0,female,5614.0,1645,155,243,46,3
51.0,female,1813.0,1985,164,231,57,2
75.0,male,4826.0,2058,104,294,31,5
21.0,female,6216.0,1792,79,299,20,4
37.0,male,5630.0,2756,86,364,123,4
43.0,male,5634.0,2368,213,244,48,1
34.0,female,3041.0,2088,162,308,20,2
29.0,male,5644.0,2492,144,437,22,2
65.0,female,4817.0,2518,82,420,20,3
55.0,male,5014.0,2288,91,421,20,4
88.0,male,1825.0,2141,78,432,20,6
86.0,male,5011.0,1747,95,267,45,5
30.0,female,4816.0,2302,220,253,20,7
87.0,male,6514.0,1944,141,185,20,1
56.0,male,8911.0,2170,220,176,29,4
65.0,female,3027.0,1876,117,291,51,5
22.0,male,2518.0,2200,211,354,20,2
75.0,male,1021.0,2276,132,378,35,6
69.0,female,3532.0,1757,220,158,54,4
61.0,male,5634.0,2307,161,395,20,5
51.0,female,8914.0,2374,131,248,103,0
49.0,female,4824.0,2071,57,357,30,2
43.0,male,3041.0,2218,148,396,20,1
56.0,male,1036.0,2190,66,419,28,3
18.0,female,3040.0,2146,220,126,87,1
27.0,male,5015.0,2687,156,600,20,4
86.0,male,3533.0,2096,50,302,84,3
25.0,male,4815.0,2753,198,379,61,3
45.0,male,8920.0,2771,98,434,37,3
90.0,male,2513.0,2159,61,363,59,7
19.0,female,3037.0,1692,61,190,75,3
35.0,female,5033.0,2211,95,352,67,5
82.0,male,3511.0,2400,114,289,91,3
45.0,female,5015.0,2224,88,411,20,6
24.0,male,6215.0,2571,160,347,51,0
53.0,male,1032.0,2390,197,281,52,1
49.0,female,3024.0,1956,61,245,108,5
45.0,male,2012.0,2062,104,291,31,3
31.0,female,9728.0,2040,143,251,52,4
22.0,female,3511.0,2233,166,233,88,3
52.0,male,9731.0,2175,76,241,100,4
72.0,female,2516.0,1911,163,310,20,2
92.0,female,3026.0,2422,118,207,142,2
49.0,male,3512.0,2677,123,442,29,2
35.0,male,3514.0,2343,60,143,162,2
29.0,male,5021.0,1945,45,391,20,3
48.0,male,5026.0,1833,93,363,20,5
47.0,female,4821.0,2094,30,120,151,2
84.0,female,1028.0,1524,62,172,73,7
79.0,female,3506.0,1948,90,287,37,4
77.0,female,5634.0,2016,74,262,86,2
90.0,female,1828.0,2176,220,213,50,5
75.0,female,3023.0,1776,174,100,61,3
58.0,male,3515.0,2508,46,177,112,1
42.0,female,6212.0,2237,144,396,36,3
89.0,female,4818.0,1793,45,246,71,2
20.0,female,5023.0,2103,108,342,20,5
79.0,male,3023.0,1775,170,92,48,5
69.0,male,9730.0,2336,76,358,101,4
22.0,male,5022.0,2375,152,402,23,1
88.0,male,1035.0,1974,81,242,75,4
30.0,male,8926.0,2572,220,279,42,3
90.0,male,1023.0,2357,133,375,30,6
29.0,male,6211.0,3045,34,600,65,4
57.0,female,3513.0,2231,63,331,72,1
42.0,male,3023.0,2309,107,458,62,0
26.0,male,3023.0,2112,39,303,62,2
47.0,female,2546.0,1982,113,257,46,1
38.0,female,1027.0,2052,186,177,68,1
34.0,female,5012.0,2155,220,187,44,3
17.0,male,3029.0,1916,51,309,66,3
56.0,other,4816.0,1903,149,236,30,2
22.0,male,5614.0,2191,191,346,20,1
38.0,male,8913.0,2281,107,259,95,2
65.0,female,5635.0,1998,85,287,29,3
69.0,female,8911.0,1502,35,112,123,5
51.0,female,3536.0,2106,79,237,92,4
88.0,male,2544.0,2230,117,310,39,2
89.0,female,3503.0,2306,30,534,43,6
42.0,male,5011.0,2256,47,359,53,1
20.0,male,3024.0,2665,158,233,115,0
37.0,female,3508.0,1955,65,176,143,1
23.0,female,5022.0,2146,30,430,28,2
64.0,male,3510.0,2070,79,379,24,3
85.0,male,3520.0,2061,212,243,20,0
88.0,male,5016.0,1956,81,316,20,1
75.0,female,3024.0,1776,170,80,48,4
27.0,male,9711.0,1968,196,279,45,1
88.0,female,9727.0,1723,143,131,109,4
15.0,male,1029.0,1938,30,383,47,1
44.0,female,5644.0,1791,129,145,54,1
66.0,male,3041.0,1935,45,419,23,5
26.0,male,5022.0,2291,220,291,20,6
74.0,male,4817.0,2014,63,315,71,4
61.0,female,9725.0,2178,38,421,20,0
91.0,female,1036.0,1739,44,321,52,7
53.0,male,8912.0,1912,49,406,20,3
25.0,male,8915.0,2365,157,354,35,2
61.0,female,3514.0,1790,51,267,39,3
45.0,male,6211.0,2216,70,326,97,3
34.0,male,4813.0,2492,144,492,34,2
20.0,female,5022.0,2184,211,353,20,5
73.0,female,1044.0,1802,140,209,78,2
63.0,female,2545.0,2331,98,188,130,4
64.0,male,4810.0,2206,36,474,47,5
50.0,male,5615.0,1939,30,458,32,6
19.0,other,1034.0,1852,73,344,41,6
37.0,male,6222.0,2179,35,319,82,5
49.0,male,5033.0,2418,30,459,94,4
43.0,female,9728.0,2367,81,217,95,5
79.0,female,6534.0,1404,103,262,20,6
33.0,female,5026.0,1694,89,303,53,4
86.0,male,3546.0,1605,30,336,41,1
87.0,male,1029.0,1377,72,83,70,1
28.0,female,3023.0,2456,151,364,49,4
67.0,female,1036.0,2033,140,251,45,2
24.0,male,5615.0,2511,109,438,28,7
37.0,male,3513.0,2800,45,151,173,1
60.0,female,6532.0,1783,69,273,25,3
39.0,male,2017.0,1957,30,324,50,4
39.0,female,5622.0,2599,30,572,23,8
28.0,male,9713.0,2234,208,207,42,3
44.0,male,3024.0,2437,69,358,68,0
78.0,female,5014.0,2019,200,255,20,3
43.0,male,2013.0,2212,85,347,20,0
50.0,female,5632.0,2380,64,328,92,3
80.0,male,5621.0,1935,220,217,20,4
50.0,male,3536.0,1883,113,325,30,8
43.0,female,3510.0,2208,57,273,89,1
23.0,male,5629.0,1998,30,278,70,2
54.0,female,5632.0,2225,151,381,20,8
43.0,female,3534.0,2011,169,156,106,5
39.0,female,5046.0,2222,220,291,64,7
64.0,female,8929.0,2296,220,279,31,2
60.0,female,3040.0,1983,178,279,40,5
33.0,female,6538.0,1536,148,290,32,5
55.0,male,2545.0,2190,39,376,68,1
37.0,male,3025.0,2072,33,427,20,3
36.0,male,5022.0,2338,147,369,33,3
25.0,male,8920.0,2585,100,454,56,1
22.0,female,1822.0,1701,53,303,36,6
60.0,female,9711.0,1911,190,215,42,6
89.0,male,3531.0,2315,220,280,49,3
89.0,female,5616.0,2422,220,279,20,1
45.0,female,4818.0,1933,30,143,149,2
67.0,male,1824.0,2086,96,231,78,7
71.0,female,6514.0,1874,30,414,23,2
55.0,male,5624.0,2264,115,285,62,5
27.0,male,5036.0,2486,89,338,75,2
47.0,male,3517.0,1912,58,255,78,1
44.0,male,1033.0,2198,35,120,139,1
77.0,female,3532.0,1714,147,143,48,5
33.0,male,3022.0,2719,110,167,152,2
66.0,male,4826.0,2426,84,429,58,6
89.0,male,2546.0,2229,172,262,30,3
36.0,female,5623.0,2671,195,414,20,6
58.0,male,5615.0,2342,183,341,22,4
34.0,male,3022.0,2252,54,306,81,1
64.0,female,6227.0,1840,119,239,54,3
87.0,female,4815.0,1872,125,257,53,2
76.0,female,6222.0,2600,30,592,20,2
84.0,male,1022.0,2247,103,449,20,3
87.0,male,5632.0,2484,220,205,78,3
28.0,male,5037.0,2846,54,341,103,0
81.0,female,2017.0,1634,40,193,74,4
71.0,female,3531.0,2203,153,282,46,3
37.0,male,9731.0,2597,200,297,51,3
40.0,female,5036.0,2112,87,259,89,2
31.0,female,1821.0,1500,41,257,27,5
37.0,female,6215.0,2088,188,353,20,2
56.0,female,5615.0,1991,57,270,62,4
38.0,male,5030.0,2148,135,278,59,1
28.0,male,4816.0,2315,98,305,77,1
49.0,other,3036.0,2853,54,500,73,2
32.0,female,1035.0,1658,52,332,47,5
63.0,male,1035.0,2094,117,393,26,5
50.0,male,1024.0,1896,107,135,80,3
25.0,male,5635.0,1894,161,180,31,1
60.0,male,5034.0,2320,30,459,45,1
86.0,female,1027.0,1819,218,90,26,4
23.0,other,3547.0,2324,30,511,20,0
42.0,female,6515.0,1761,55,315,36,1
71.0,female,9712.0,1887,30,343,68,0
60.0,female,5632.0,1423,178,146,31,10
55.0,male,3515.0,2149,220,220,20,2
45.0,female,5634.0,1987,102,175,71,1
53.0,female,1813.0,1919,141,231,41,5
70.0,female,1017.0,1818,76,302,59,5
55.0,male,5622.0,2796,220,279,34,4
82.0,male,4824.0,2332,187,273,20,3
75.0,female,8927.0,2684,118,330,79,5
77.0,male,9729.0,2196,132,247,88,4
31.0,female,4809.0,2428,85,142,138,4
54.0,female,9710.0,1943,30,428,35,1
22.0,female,1048.0,2401,182,214,94,2
53.0,male,5632.0,2448,44,177,128,4
41.0,male,1035.0,2459,60,412,77,3
60.0,male,1045.0,1843,77,348,27,5
28.0,female,5645.0,2142,220,211,23,2
86.0,female,1038.0,1818,72,287,45,10
71.0,female,1027.0,1508,72,141,70,2
43.0,male,6224.0,1838,132,352,20,3
24.0,male,3025.0,2394,151,296,70,2
73.0,female,8931.0,2296,220,291,20,8
22.0,male,9730.0,2141,220,237,46,1
42.0,female,8911.0,1651,40,302,62,6
48.0,male,3535.0,2611,220,232,45,5
65.0,female,3023.0,1888,61,297,28,1
22.0,male,3541.0,2685,46,322,110,5
47.0,female,4822.0,1820,141,142,84,3
67.0,male,5012.0,2557,219,281,20,9
64.0,male,4825.0,2410,220,209,29,5
36.0,female,1033.0,2028,102,299,56,6
43.0,female,3512.0,2435,112,237,138,1
54.0,female,3516.0,1958,30,318,36,2
81.0,other,1023.0,2261,99,272,57,7
59.0,female,5631.0,1920,30,295,59,3
82.0,male,3528.0,2184,65,249,110,8
21.0,female,3542.0,1965,55,247,106,4
59.0,male,3549.0,2351,220,253,53,6
40.0,female,1812.0,2079,112,347,20,6
77.0,male,8927.0,2480,199,295,31,6
30.0,female,6216.0,2112,96,373,27,4
19.0,male,9730.0,2239,129,245,103,1
70.0,female,8911.0,1750,45,180,72,4
33.0,female,5045.0,2232,173,392,20,0
19.0,other,4823.0,1948,30,200,149,0
21.0,female,2015.0,2191,107,289,52,0
33.0,female,4816.0,2302,220,264,21,1
83.0,female,3024.0,2352,117,251,133,4
90.0,male,1826.0,1962,77,304,66,7
56.0,female,3516.0,2333,63,227,129,5
50.0,male,8912.0,2217,47,291,99,5
61.0,female,1046.0,1479,102,186,66,4
80.0,male,6512.0,1777,55,413,20,0
84.0,female,1028.0,1310,48,203,21,3
75.0,female,2517.0,1935,110,375,20,4
23.0,male,1814.0,2236,139,347,20,8
30.0,female,1023.0,2118,83,391,35,6
75.0,male,9713.0,1827,61,366,20,1
42.0,male,3530.0,2344,75,253,107,7
54.0,male,9732.0,2066,51,297,93,6
68.0,female,5633.0,2151,100,361,53,2
28.0,female,3534.0,2006,30,401,44,2
35.0,male,3517.0,2066,30,247,100,2
41.0,male,5631.0,2111,30,485,20,4
52.0,male,2545.0,2190,105,163,105,4
74.0,other,5615.0,1895,61,282,32,3
62.0,male,3042.0,2068,220,234,20,0
45.0,female,4818.0,2071,62,252,94,1
22.0,male,3035.0,2647,168,439,27,3
41.0,female,3514.0,1809,59,310,39,1
45.0,male,4825.0,1939,57,315,65,4
88.0,female,5026.0,1983,139,309,20,3
60.0,male,5646.0,2390,220,323,22,4
66.0,female,5013.0,1750,167,249,20,4
87.0,male,5612.0,2141,157,297,75,3
70.0,male,6220.0,2195,153,361,60,2
71.0,female,1028.0,1508,77,80,70,2
22.0,female,5645.0,2230,220,213,42,3
81.0,female,5045.0,1891,163,179,24,5
50.0,female,4816.0,2321,39,480,47,4
35.0,male,3516.0,2428,30,281,129,1
50.0,male,5025.0,1904,45,413,20,5
80.0,female,4822.0,1610,65,83,53,2
61.0,male,5013.0,2218,42,449,20,2
67.0,male,6515.0,1945,115,161,77,2
90.0,other,2517.0,1907,40,392,20,2
54.0,male,2520.0,2274,131,360,23,5
54.0,male,6535.0,1822,107,184,51,7
83.0,male,3516.0,1524,30,310,56,2
88.0,female,5026.0,1717,191,192,20,6
